Id,Title,Description,LikeCount,DislikeCount,"Location (latitude, longitude)",Predicted Tags (comma delimited string),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ajJTWk05wc,dress try on fashion review haul,dress try on Fashion review haul from store Mall New York trying on my new to see how they fit let me know what you,137,4,42.1676483154;-77.137008667,dress,fashion,review,try,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NqPLBZJGfRQ,Shakti 2nd May 2017 Today Upcoming Twist Colors Shakti 2017,Shakti 2nd May 2017 Full Today Episode Shakti 2 May 2017 Full Episode News Colors Shakti 2017 Shakti,3,0,,2nd may 2017,colors,episode,full,harman,may 2 day year,preview,shakti,shakti 2nd may 2017,shakti 2nd may 2017 full episode,shakti colors,shakti full episode,shakti full episode 2nd may 2017,shakti latest,shakti preview,shakti today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tdr9jyoEmmg,I didnt leak nothing to nobody,Support this channel Buy what you need on through this link My book,144,2,,collapse,credit,crunch,currency,dollar,financial,gold,kit,lord,reserve,self,silver,storage,sufficiency,survival,survivalism,survivalist,wasteland,wilderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fVOoXbFIgTg,BABY CLOTHES SHOPPING,BABY CLOTHES SHOPPING Merch,43594,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89o0kEzCtmg,Despicable Me 3 Prison Trailer 2017 Animated Movie,Despicable Me 3 Prison Trailer 2017 Animated Movie Official Trailer,12151,569,,2017,movie,trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wvV8aTsFCZw,Tony LIVE Abstract,Get an awesome portfolio coupon code portfolio SUBSCRIBE get the book with 14 of video Lightroom,494,37,41.3542404175;-72.1648178101,adobe,advice,beautiful,canon,color,describe,digital,lightroom,live,photo,photography,place,stream,tony,tutorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lmkNaQaty4g,If EU ref was gen election it would be landslide victory for Leave,Treasury was skewed towards misinformation General for Chamber of Commerce Like what you see Please,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uLus3u4EJzQ,Overwatch 2,Hey hope you the video I know the was but I hope you it anyway If you want to use the footage just ask in the,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpl7TWD-gMc,Persona 5 9 Suspicion Agony,Please watch Persona 5 22 Proving Our Worth Exploring belong,2,0,,persona 5,persona 5 opening,persona 5 play,persona5,persona5 ending,persona5 opening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jiHvK3k3H6Q,being for aiming to hire younger,Attorney on how the push by some to hire younger become the subject of a new lawsuit,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5eKrehOTxA,Eurovision2017 Semifinal 1,Song Contest 2017 Semifinal 1 TOP 18 09052017 2100,2,3,41.3850593567;2.17339992523,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hth7pExleDk,Residential for sale 114 Padstone Court Dudley 28333,Listing Site Property Site 4000 BUYER INCENTIVE Use How You Choose,0,0,,beth,dudley,real estate,residential,sale,southland realty,virtual tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w_CybW-Ym90,PHOENIX FORGOTTEN 2017 Official Teaser,Based on the shocking true of March 13th 1997 when several mysterious over Phoenix This unprecedented and inexplicable,4387,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87b1NPOkgMM,4th May 2017 Today Upcoming Twist in Zee Serial 2017,4th May 2017 Full Latest Episode Zee 4 May 2017 Full Today Episode Upcoming Twist in 2017,4,0,,2017,4th may 2017,episode,full episode,kiss,latest,latest episode,location,love,marriage,news,preview,romantic,serial,today,today episode,wedding,zee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qhSiv15k0tA,2nd May 2017 Upcoming Twist Colors Serial 2017,2nd May 2017 Full Today Episode Colors 2 may 2017 Full Episode Latest 2017,3,0,,2017,2nd may 2017,colors,episode,full episode,latest,location,new,preview,serial,today,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xREePgM7Hq8,TRY THE YOGA CHALLENGE,NOW THERES A DAD WHO COMES IN HANDY WITH THESE WE LOVE AND KNOW SEE THERES CARTER CHANCE AND,1251,9,,couple,dark,funny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhS6HpBpXco,I am innocent Episode 3,Please consider supporting my channel on I am innocent episode 3 i am innocent game,15,1,,android,game,gaming,innocent,innocent android,innocent game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LppoPzuT2G8,Blender Art Critique 2 your,Taking a look at 7 from the community and ways they could be Plus At the end I critique one of my own Want to submit,1767,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,Detailed information from the US District Court in on of Sen,Detailed information from the US District Court in on of Sen,2,0,,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l8O3yAgEpDw,Rainbow Six Pro League Season 1 NA Elevate Continuum,Elevate Continuum 011 Map One 3720 Map Two 10007 Map Three Consulate Watch live at,2515,63,,twitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EhxaJ-CLgXs,Most Shocking of the Month March 2017 The Kyle Show,Subscribe now for more Watch all of the most shocking of March 2017 in this exclusive compilation Apply to be on the show,506,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GyMPYbHQ1n4,LEE SIN MONTAGE 7 BEST LEE SIN 2017 LEAGUE OF,Please watch LEE SIN MONTAGE 10 LEE SIN IS UNSTOPPABLE LEAGUE OF,9,1,,best lee sin,best lee sin 2017,league,lee sin,lee sin 1v5,lee sin 2017,lee sin jungle,lee sin main,lee sin master,lee sin montage,lee sin montage 2017,lee sin montage s7,lee sin montage season 7,master,montage,sick lee lee sin montage,top lee sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YwsPKE1QUwg,Expedition 5152 Vehicle is Prepared for Launch in,At the in the MS04 and its booster were in the Integration Facility 17 and transported to,520,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ADhSs6RfxY,Reaction Top 25 of Shocking,THANK YOU FOR WATCHING WE APPRECIATE YOUR SUPPORT PLEASE LIKE SUBSCRIBE COMMENT AND REMEMBER KEEP COMING BACK TO,51,6,,10,big show,funny,life,love,mike,randy,raw,reaction,reaction video,seth,tattoo,tell,top,top 10,top 10 raw,top 10 raw reaction,top 25 seth reaction,undertaker savage,world wrestling entertainment,wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4Afusxc2SM,The Bodyguard Red Band Trailer 1 2017 L Action Movie,The Bodyguard Red Band Trailer 1 2017 L Action Movie Official Trailer,58404,797,,2017,action,film,movie,trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lP0vfJHTcsE,Trilogy of Terror Hidden Universe,For a trilogy of spooky tell a tale of the and of Source CREDIT,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yjLdLP_qTxo,WARREN IN FULL PANIC MODE AFTER HER RIVAL IS REVEALED,Sub for more Ben Marquis for The Conservative Tribune Though she was once as the next big star in the,1627,34,,bill,debate,election 2016,news,news channel,next news network,presidential election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6T0LNOppbSc,Part 5 JOY Shiny Boy Official Audio,Shiny Boy Shiny Boy,8328,81,,em,joy,music,music video,red velvet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D_7DvCXs0Nw,former employer and client,former employer and client,52,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y6ClnyObvnE,17 Pro A Full PS4 Stream 1,live on Twitch Watch live at Powered by Frostbite 17 the way you play compete and,1,0,,17,beautiful,best,custom,ea sports,fan,follow,football,footy,funny,fut,goal,idol,laugh,life,like4lhappy,live,love,perfect,play,player,pro,rage,soccer,sport,toty,twitch,ultimate team,xbox360,xboxlive4l,,,,,,,,,,,,,,,,,,,,
u6Ic1rjF5wI,Dance Troupe 2017 Battle in the Apple,SUPPORT SUBSCRIBE Official Site,1,0,,2016,2017,2k16,2k17,5th,band,battle,clips,comparison,dancing,drumline,event,fat,field,fifth,footage,high school,percussion,preview,quarter,review,rivalry,stadium,tell,zero,,,,,,,,,,,,,,,,,,,,,,,,,
6bKvgFWpiIc,GEU404300HP GE locomotive in 2017 Entertainment,Please watch Best of Railway in 2017 Power full locomotive in the,4,0,37.0902404785;-95.712890625,2017,best,entertainment,extreme,ge locomotive,locomotive,railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dd3gLLnbxw,Why This a Costume To Pick Up From School,is just like any other except her choice of attire is an inflatable rex costume when she up her sons 7 and,1444,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3avB3ZgjkOs,Life Giving Life Part 2,What the about and This message was at Fellowship on 111310 Life Giving Life This teaching series is one of the,5,0,,church,death,early,eternity,life,lose salvation,millennium,old testament,passion truth,prison,prophetic calendar,salvation works,tithing,torah,truth tradition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
szYJ48KnoQo,Secure computer in best and,YOU can learn a goods technical and learn any more you can learn good Enjoy this video Please watch WoW IT Is,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8hEdSYw8X-4,4th May 2017 Upcoming Latest News Star Plus Serial Today News,4th May 2017 Full Latest Episode Star Plus 4 May 2017 Full Today Episode Star Plus On Location 2017,54,8,,2017,4th may 2017,episode,full episode,latest,latest episode,location,new,news,om,preview,republic,serial,star plus,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORwFiX2H97E,Trump Axes White House Transparency Log In Sad Attempt To Hide Corruption,Read More At Support The Show On,1944,28,,2016,election,news,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iy0RzsPDRD0,Chunky At Special Screening Of Begum,Chunky At Special Screening Of Begum Check Out To Find more Exclusive Click On the Subscribe Button NOW,0,0,,begum movie screening,begum screening,cast,chunky begum screening,chunky begum special screening,screening,screening begum,screening chunky,special screening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRqZ7_G9RAk,Gummy bear Tasty and sweet Finger Family Fun cartoon,Finger Family Gummy bear Daddy finger daddy finger where are you Here I am here I am How do you do Mommy finger Mommy finger,72,38,,finger family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAQKpDDR9IM,THE ARE GONE CAMERAMAN ROAD TO 2017 8 WEEK SHRED 15,Got sick as I was this video fam are gone are gone Must mean wer close Keep ur head up and Follow along the last leg,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drq18lkFBHE,MY MORNING ROUTINE FOR COLLEGE AND BABY IS ALWAYS A RUSH S1 E50,I feel like since it is getting to the end of the semester I have been starting to hit the snooze button more No wonder I feel like I am always in a rush in the,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HfLt4LaIdXc,Milk Holographic Stick Editorial Tutorial,more below also 20 off will update in cart at when you shop through this link,151,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaw2ZgySfoo,Best Pro Player of 2016,Best Ever 22 Like Comment Subscribe For More,223,2,,best,pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HnpxVQemnX4,Star The Last Trailer Reaction 16,Link do Trailer Link do,76,0,,trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_5OpGzu69KM,H,LINE,10,3,,beautiful,comedy,cute,girl,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4HOeOXL1j0,Mantra Chill Slow Hip Hop Instrumental,this beat Subscribe This beat is my next chapter in music,13,0,,hip hop,instrumental,rap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGl2i3FeA_A,Learn Colors How to Draw Number Coloring Book For Nursery,Learn Colors How to Draw Number One Flower Coloring Book For Nursery Simple Example and Drawing Colored,4,0,,book,colored,coloring,coloring book,colors,draw,drawing,drawing pencil,finger family song,house,learn,learn colors,learning,nursery,rainbow,simple example,umbrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n0nt49Qq0Mg,concealed carry clip review on,My review of ankle lite holster My book How,66,4,,review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8wCzn8hpsg0,Wale Change,This song is truly beautiful they put real at hand need to appreciate this They went a whole other route yet the chose to make a,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FcAACKyj70k,March for Science on Earth Day in a City Near You,Science is under attack But we can stand up for it TWITTER,70,1,,science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aSAy9qN03EA,100 sub grind,Hey thanks so much for the support I play Call Of Duty Battlefield 1 and 2k17 Make sure to subscribe if your new,0,0,,2k17,4,interactive entertainment,ps4live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KqEgMhLlKLA,cream,cream,3,0,,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7UrT4PwBiZM,Full interview March 26,Former Secretary of State down with Face the Nation moderator Subscribe to the Nation Channel HERE,61,2,,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bIrL_xf3jqQ,Must we say what we dont mean On the language of social science,is Professor of Politics and Intellectual History at University He works on two of intellectual history social and,4,0,41.8243484497;-71.3999176025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gA21tPqzKn0,2nd May 2017 Today Upcoming Twist Zee Latest News 2017,2nd May 2017 Full Episode Zee 2nd May 2017 Full Latest Episode 2 May 2017 On Location,19,4,,2nd may 2017,episode,full episode,full episode 2nd may 2017,kiss,last episode,latest,location,love,marriage,news,romance,romantic,serial,today,today episode,wedding,zee,zee serial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yL9tG2t-CRU,Ep7 Animal Anime Live Reaction,My name is Young nice to see you We finally god damn made it to the library and somehow we cook curry to make sure what animal,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tSg8--z4PUI,FULL Fisher Tribute with Mark at Star Celebration 2017,Visit for more Star At Star Celebration 2017 Mark Luke sat down with of in a,271,6,,2017,mark,star,star celebration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wOVvB_t2I48,2nd May 2017 Star Plus Today Latest News 2017,2nd May 2017 Full Uncut Episode 2 May 2017 2nd May 2017 Full On Location Episode Star Plus Serial News,1,0,,2nd may 2017,2nd may 2017 full episode,episode,full episode,full episode 2nd may 2017,latest,location,may 2 day year,shoot,star plus,vidya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5o0dwDmvdCk,at the Joint Press Availability in,Secretary Rex opening at the Joint Press Availability in with Foreign Minister on 12 2017 A full transcript is,17,5,55.75583;37.6173,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biz0bwGSzIg,Casual Hearthstone Week 7 Part 2,Welcome to Weekly Hearthstone I will casually record and these once a week in between major series They will either have post commentary or a,0,0,,beast,born,campaign,commentary,completion,control,discard,druid,elemental,experience,fatigue,game,gaming,golem,hearthstone,inform,jade,mage,miracle,move,paladin,perfection,pirate,play,priest,purify,quest,ramp,review,rogue,shaman,story,tempo,video,warlock,warrior,,,,,,,,,,,,,,
K3QihYaTQHs,1663 STANDISH Court Township MI 749000,749000 1663 STANDISH Court,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iwDjB8Ym3ng,die is essay,Visit,0,0,,essay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fx9Vpg9_nPU,BEST Shorts 5UNDERTALE,ENTER HERE Join My 1000 Giveaway for a limited time,59,2,38.366230011;-121.060157776,9999999,frisk,hot,papyrus,sans,sexy,shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xDxJctz7Oqk,H,LINE,11,9,,beautiful,comedy,cute,girl,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TqSNtWXKppQ,n live mi live show mi 2017,n v n hong s Tin live mi 2017,0,0,,live,live 2017,live show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pr8acSNaEBE,Rainbow6siege with,Look at my boy channel,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2As8RE6EXJ4,How to make slime very simple easy with,learn more see something new see something to do u can see other video of mine link like share,4,0,43.2650083;-107.4862449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bDstIrIn3mw,Space to Ground Return of the Dragon 03242017,Space to Ground is your weekly update on whats happening aboard the International Space Station Got a question or comment Use,234,9,,astronomy,footage,international space station,international space station documentary,international space station live,international space station seen earth,international space station tour,live,place,science,science documentary,science fair,space,voyager 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3n-0CSCcJuQ,New on Beyond Earth During Science Briefing,During a science briefing on 13 from the agency new about ocean in our solar system based on data,1233,77,,science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f60uMFx7E0,Press Conference with go90 SAGA go90 Original Series,go90 SAGA new home Watch Diesel in a Fate of the Furious press conference Dive into the world,3,0,,application,entertainment,free,free mobile,free streaming,go 90,go 90 video,go90,go90 original series,mobile,mobile video streaming,social,streaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o6IPFWzpLHw,4th May 2017 Upcoming Latest Twist Serial 2017,4th May 2017 Full Today Episode Star Plus 4 May 2017 Full Latest Episode Star plus 4th May 2017 Full Episode On location,90,5,,2017,4th may 2017,episode,full episode,latest,location,may 4 day year,news,preview,romantic,serial,star plus,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5T6-QQUA4B4,Raindrop On A Roof Sound,All in our channel are produced in 1080p format Thus be definitely able to appreciate these in the depth and variety they boast,2,0,,forest rain sound,gentle rain,rain roof,rain shower,rain shower sound,rain sound,rainy,sound,thunderstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ZohjYKGZJM,This is your brain on terrorism,We watch news coverage of terrorism because we think make us better informed about how to keep ourselves safe But what if it does the opposite For most,21181,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2GyC-ftG5w,2nd May 2017 Today Latest Update Upcoming Twist 2017,2nd May 2017 Full Launch Episode 2nd May 2017 Full Today Episode 2 May 2017 New Serial 2017 Preview News,9,4,,2017,2nd may 2017,2nd may 2017 full episode,arjun,episode,episode 146,full episode,full episode 2nd may 2017,last episode,latest,may,may 2 day year,maya,new,new serial,romance,serial,set,today,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kplyIm-rmGU,CONFESSING TO MY TEACHER,me interview my old high school teacher and we talk about dropping out of college and life with BUY MY NEW MERCH,151874,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1lYXzqz2Lg,CAT STEW BUS LIFE Full Time Living,We are on the road We left Castle Rock Colorado and safely in Boulder Colorado Buy Us on,145,3,,7,big family,bus life,bus life 9,bus life nine,family 9 bus,family show,full time,go,good news bus,life,reality,red white bus,school,show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Wy06qio0U4,Sheep New Cartoon For Season 1 Full Compilation 12 Full,Welcome to Toy Star Entertainment For Sheep,1,1,,animated cartoon,animated series,cartoon,cartoon animation,cartoon baby,cartoon series,compilation,episode,new,new cartoon full,season,sheep,sheep cartoon,sheep house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rUMQ_KFKwvQ,46,twitter,37,1,,46,j,music,piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pjp__TjvCE8,IRON BANNER WITH MY FAVORITE SCOUT RIFLE,Hey a person as you know that gaming or am i No I am a gaming MACHINE,0,0,,4,interactive entertainment,ps4live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655e4BDCZmU,Trump To Hold For The Poor Hostage Until Repeal,In an interview with The Wall Street Journal Trump at a plan of his to stop subsidy for to purchase health,966,10,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gXt6TqubjBA,Bill Burr Advice for a Man Who Works Hard,Get Stand Up Here Check out Bill full here,313,13,,audio,best,best bill burr,bill,bill burr,burr,clips,comedy,funny,joe,joe rogan,morning,portal,rogan,special,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4yyJimDtjdM,The Food Revolution Network Carr Global Wellness Revolution,New York Times author 14year cancer survivor and health advocate Carr a stunning and inspiring presentation,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TnohulDE9m8,Simar Ka 4th May 2017 Today Upcoming Twist Colors News 2017,Simar Ka 4th May 2017 Today Upcoming Twist Colors News 2017 Simar Ka 4 May 2017 Simar,1,0,,colors,full episode,simar,simar ka,simar ka full episode,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4gA_QdLzdRA,How I Made 124 PROOF INSIDE While Sleeping with Passive Income,My Copy Paste System Click Here,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GfOrAB0BtvI,The Painted Forest A6500 4K,Buy this lens setup Equipment used A6500 Sigma 1835 18 Art Please Like,295,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NyGZIJv3OLg,Design and Displacement A The New School,The symposium is by the MA History of Design and Curatorial program,0,0,,art major,computer science major,cooper,design,design major,design school,design technology major,fashion design major,fashion major,new school,new york city,school design,strategic design major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElOQ0OjNIho,Iron Man Progress Episode 13 FINALLY,Twitter,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UViTE6WIjpU,Darkness Reborn SEA 2,Subscribe Like Android Game Reborn,5,0,,android,game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JbbDK_LzDxk,17 Pro Full PS4 Stream 2,live on Twitch Watch live at Powered by Frostbite 17 the way you play compete and,1,0,,17,beautiful,best,custom,ea sports,fan,follow,football,footy,funny,fut,goal,idol,laugh,life,like4lhappy,live,love,perfect,play,player,pro,rage,soccer,sport,toty,twitch,ultimate team,xbox360,xboxlive4l,,,,,,,,,,,,,,,,,,,,
5NwL7Qxp3_I,PREGNANCY IS A BIG DEAL,Please SUBSCRIBE and join our family PREVIOUS Random Haul,4342,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eO3Z1viNb_U,Part 2 best fidget spinner review on with 3,Fidget spinner comparison part 2 You can get the spinner below and box was switched 1,18,1,,spinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2AN_VJ0b10,Is Rent the Runway an,Is Rent the Runway an why cofounder Jenny theres no rush Subscribe to ABOUT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GdTifz3V2YQ,So well The Life and Career of Gilbert,March 17 2017 Carter Brown Library Brown University Providence Bell Assistant Professor of History University Bell,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXuUrmp7Q9Y,Check Out This Twitter Account That Literally,Please watch Ann Why it Hate Speech to Keep Telling Me How Are Going to Vote,1,0,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406ZKeUZkDk,What Does A Race Actually Involve,If youve ever what actually on a Race wonder no more This footage of the obstacle course you what saw when,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sBXCqKf9Dro,HOAX Racist at memorial to victim of Roof HOAX,We are on Make confidential to support our work so we can do more Just click here or for a one time,778,9,,black mob violence,black white crime,colin,dont make black angry,white girl bleed lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jJLu9HbMeBw,Wonderful Piano Music Composition by,Nice inspired piano piece with If you like piano music with a passion you might like this original tune that your imagination to wonderful,1,0,,original composition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZ18BFRHdp4,Wow What A Sexy Ass she For Laugh,Please watch Sunny Turns A Hot Nurse To Gym Sunny Hot Video 2017,0,0,37.09024;-95.71289,animation,bean,bean funny,ben,cartoon,cartoon network,comedy,entertainment television,funny,grey matter,preview,sab,serial,set,star plus,sunny hot,sunny hot scene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIQkha6rpOE,4th May 2017 Today Latest Update Upcoming Twist 2017,4th May 2017 Full Launch Episode 4 May 2017 Full Today Episode 4th May 2017 New Serial 2017 Preview News,44,10,,2017,arjun,episode,full episode,last episode,latest,may,maya,new,new serial,serial,set,today,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L40d9mZi9K0,Kingdom Hearts Dream Drop Distance Part 19 PepperCorn,THE OF PEPPER Billy and KuKu Like Comment and Subscribe Twitter,1,0,51.5073509216;-0.127759993076,video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zCiC6XX0Wcs,Learn with Ring Colors For To Learn Learn For,This is Learn with Ring Colors For To Learn Learn For FINGER FAMILY Song Sub,83,27,40.7313499451;-74.0610122681,color,colors,learn,learn colors,learning,learning colors,tutorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
